store_name,address,city,state,zip_code,phone_number,email,website
The Face Place,"7 PINE WOODS ROAD, SUITE 4",HYDE PARK,NY,12538,18453325924,THEFACEPLACENY@GMAIL.COM,{'url': 'https://www.vagaro.com/thefaceplacellc'}
Zare Cosmetic Surgery,"120 E UNIVERSITY DRIVE, SUITE B",ROCHESTER,MI,48307,12484467655,ZARECOSMETICSURGERY@GMAIL.COM,{'url': 'https://www.zarecosmeticsurgery.com/'}
JECT Bridgehampton,2414 MAIN STREET,BRIDGEHAMPTON,NY,11932,12017396435,MADDIE@JECTNYC.COM,{'url': 'https://www.ject.us/'}
Subject Skin,"134 W University, Suite 206",Rochester,MI,48307,12482665631,info@subject.skin,{'url': 'https://habitataesthetic.com/'}
Dolle Aesthetics Loft,"6910 N Main Street, Unit 21C",Granger,IN,46530,12198715300,dolle.aesthetics@gmail.com,
Skintuition,1272 WALTON BLVD,ROCHESTER HILLS,MI,48307,12486505372,cami@skintuitionrochester.com,{'url': 'http://www.skintuitionrochester.com'}
Schweiger Derm Group - Northtown,4927 MAIN STREET,AMHERST,NY,14226,17162027275,Donna.Giaccone@schweigerderm.com,{'url': 'https://www.schweigerderm.com/'}
Modern Aesthetics of Michigan,"525 N Main St, Ste 280",Milford,MI,48381,12485141709,modernaestheticsofmichigan@gmail.com,{'url': 'https://modernaestheticsofmichigan.com/'}
Esana Plastic Surgery Center & Medspa,"1 Audubon St, Suite 201",New Haven,CT,6511,12035627662,mtrotman@esanamedspa.com,{'url': 'https://www.esanamedspa.com/'}
JLH Aesthetics,"2813 WEHRLE DRIVE, SUITE 13",WILLIAMSVILLE,NY,14221,17164101468,jlhaestheticsllc@gmail.com,{'url': 'https://www.jlhaestheticsllc.com/'}
Empower Aesthetics 716,"5214 Main St, Suite 100",Williamsville,NY,14221,17165653620,pjwmd52@gmail.com,{'url': 'https://www.pauljwopperermd.com/'}
Luxe and Lavish,"2805 Wehrle Dr, Unit 5",Williamsville,NY,14221,17167301031,Juliemaggio22@gmail.com,{'url': 'https://www.luxeandlavishbeauty.com/'}
NUD Studio Medical Spa,"6838 N ROCHESTER ROAD, SUITE B",ROCHESTER HILLS,MI,48306,12487103432,GIGI@NUDSTUDIOMEDICALSPA.COM,{'url': 'https://nudmedicalspa.com/'}
Chief Aesthetics,"5782 MAIN ST, SUITE 4",WILLIAMSVILLE,NY,14221,17165518443,andrea.tallchief1@gmail.com,{'url': 'https://chiefaestheticswny.com/'}
Nour Medspa,"12345 West Bend Drive, Suite 304",St. Louis,MO,63128,13144719119,nourmedspa@gmail.com,
Skinovation Esthetics,6728 MAIN STREET,WILLIAMSVILLE,NY,14221,17164259193,kess.esthetics@gmail.com,{'url': 'https://www.skinovationestheticsas.com/'}
Serenity Aesthetics and Wellness,"6245 SHERIDAN DRIVE, SUITE 114",WILLIAMSVILLE,NY,14221,17168670600,msatola03@gmail.com,
Dermatology Specialists of Brighton,"2305 Genoa Business Park Dr, Ste 180",Brighton,MI,48114,18103554300,wallen@thedermspecialists.com,{'url': 'http://www.hamzaviderm.com'}
Azalea Aesthetics,8265 Sheridan Drive,Clarence,NY,14221,17162221017,azalea.wellness.716@gmail.com,{'url': 'https://www.azalea-aesthetics.com/'}
Maven Made Aesthetics,"2350 MAPLE ROAD, SUITE 400 STUDIO 6",AMHERST,NY,14221,17164329719,sadiemaven@mavenmadeaesthetics.com,
The Method Aesthetics & Wellness,"20 ALLEN AVENUE, SUITE 130",SAINT LOUIS,MO,63119,13143227985,shannon@themethodstl.com,{'url': 'https://themethodstl.com/'}
Suzanna's Skin and Laser,2241A SOUTH BRENTWOOD BLVD,BRENTWOOD,MO,63144,13144795212,LAZZERBYME@GMAIL.COM,{'url': 'http://suzannaskinandlash.com'}
Anew You,1990 Whitehaven Rd,Grand Island,NY,14072,17162075132,AnewYou716@gmail.com,{'url': 'https://anewyougi.com/'}
Celsius Medspa,1760 S Brentwood Blvd,Brentwood,MO,63144,16306773935,julie.rauch@celsiusmedspa.com,{'url': 'https://celsiusmedspa.com/'}
Beautifully You Aesthetics a division of GLO,3802 S Lindbergh Blvd Suite 107,St. Louis,MO,63127,13146059671,glo_with_maria@yahoo.com,
Skin & Body Bar,"3802 S Lindbergh Blvd, Ste 107",St. Louis,MO,63127,13146201588,skinandbodybarllc@gmail.com,{'url': 'https://www.skinandbodybarllc.com/'}
Look Lab Med Spa,7805 CLAYTON ROAD,CLAYTON,MO,63117,13148865665,ADMINSTL@LOOKLAB.COM,{'url': 'http://www.looklab.com'}
PRICK'D Medspa,35 The Boulevard,Saint Louis,MO,63117,13142561290,melissa@prickdmedspa.com,{'url': 'https://www.prickdmedspa.com/'}
Dermatology Physicians of Connecticut,"1952 Whitney Ave, 2nd Floor",Hamden,CT,6518,12032881142,sbernier@dpofct.com,{'url': 'https://dermatologyofct.com/'}
Nouveau Medspa,"320 S Kirkwood Rd., Ste 104",Kirkwood,MO,63122,13143943314,beth@nouveaumedspa.com,{'url': 'https://www.nouveaumedspa.com/'}
InVita Health and Wellness,"333 S. Kirkwood Rd., Suite 103",St. Louis,MO,63122,13142073545,sara@invitahealthandwellness.com,{'url': 'https://www.invitahealthandwellness.com/'}
Ritual Med Aesthetics,"108 N Clay Ave, Ste 210",Kirkwood,MO,63122,13143941244,npashley@ritualmed.com,{'url': 'https://www.ritualmed.com/'}
Finesse Beauty and Wellness Medspa,"606 North French Rd, Suite 4",Amherst,NY,14228,17168789161,info@finessebeautyandwellness.com,{'url': 'https://finessebeautyandwellness.com/'}
Smile Lines Aesthetics,"11 NORTH MAIN STREET, SUITE 4",HOMER,NY,13077,16073455393,smilelinesaesthetics@gmail.com,
Maria Vera Skincare,36 John Street,Kingston,NY,12401,19174065654,Maria@mariaveraskincare.com,{'url': 'https://mariaveraskincare.com/'}
Face Forward,9840 Clayton Rd,ST. LOUIS,MO,63124,13144883369,molly@faceforwardstl.com,{'url': 'http://faceforwardstl.com'}
Dermatology Center of Lake Orion,"1261 S Lapeer, Ste 201",Lake Orion,MI,48360,12488147546,dcloskinmgr@sbcglobal.net,{'url': 'http://www.dcloskin.com/'}
Inject Beauty,218 Trenton Street,West Monroe,LA,71291,13182356135,rutledgestacy@gmail.com,
Corner Studio Spa,214 W. GRAND RIVER,HOWELL,MI,48843,12484960214,cstudio@gmail.com,{'url': 'http://www.cornerstudiospa.com'}
PSC Aesthetics,"10287 CLAYTON ROAD, SUITE 360",LADUE,MO,63124,13143508207,p.kandula@pscderm.com,{'url': 'https://www.pscderm.com/'}
Matter of Skin,"7151 N MAIN STREET, SUITE 205",CLARKSTON,MI,48346,12489191010,matterofskinaesthetics@gmail.com,{'url': 'https://www.itsamatterofskin.com/'}
Amahle Aesthetic Boutique,4161 N US HWY,Florissant,MO,63034,13147643755,rwolde64@gmail.com,{'url': 'https://www.amahleaestheticboutique.com/'}
Luna Wellness & Aesthetics,3848 Whitney Ave,Hamden,CT,6518,14753424009,Jen@lunawellnessct.com,{'url': 'https://lunawellnessct.com/'}
FAB Face and Body,3494 CAPITAL AVENUE SW,BATTLE CREEK,MI,49015,12692008353,fabfaceandbod@gmail.com,{'url': 'https://getfabtoday.com/'}
The Derm Bar,"10401 Olive Blvd, Ste 205",Creve Couer,MO,63141,13147225115,TheDermBarSTL@gmail.com,{'url': 'https://www.stldermbar.com/'}
Mid-County Dermatology,"3009 N Ballas Rd., Suite 100B",St. Louis,MO,63131,13149940200,info@midcountyderm.com,{'url': 'https://www.midcountyderm.com/'}
Aria Derm Spa,71 WALL STREET,MADISON,CT,6443,12034216674,heather@ariadermspa.com,{'url': 'http://ariadermspa.com'}
Thomas Francel MD,"621 S New Ballas Rd, Ste 1009B",Creve Couer,MO,63141,13142516845,mrfrancel@gmail.com,{'url': 'http://drfrancel.com/'}
Schweiger Dermatology - Creve Coeur,"621 S NEW BALLAS ROAD, SUITE 498A",CREVE COEUR,MO,63141,13146649037,michelle.murphy@schweigerderm.com,{'url': 'https://www.schweigerderm.com/'}
Ageless Aesthetics and Weight Loss,"2375 NY-332 N, Suite 300",Canandaigua,NY,14424,15853370716,Agelessaestheticsandweightloss@gmail.com,{'url': 'https://agelesscdga.com/'}
The Beauty Spot Medspa - The Beauty RN,"528 WASHINGTON AVENUE, SUITE 2",NORTH HAVEN,CT,6473,14752549435,Maria@thebeautyspotmedspa.com,{'url': 'http://thebeautyspotmedspa.com'}
Premier Dermatology,"456 N New Ballas Rd, Ste 118",Creve Couer,MO,63141,13145671400,premierderm101@gmail.com,{'url': 'http://www.premierderm.com/'}
Elemental Esthetics,"11605 Studt Ave, Suite 120",Creve Coeur,MO,63141,13142796069,kris@elementalesthetics.com,{'url': 'https://elementalesthetics.com/'}
Refined Radiance,"555 N New Ballas Rd, Suite 210",St. Louis,MO,63141,16364850935,megan.refinedradiance@gmail.com,{'url': 'https://www.refinedradiancestl.com/'}
Osiris Medical Spa,664 N. New Ballas Road,St. Louis,MO,63131,13147865434,accountsreceivable@osirismedicalspa.com,{'url': 'https://www.osirismedicalspa.com/'}
Empower Skin and Scalp Spa,590 Pre Emption Rd,Geneva,NY,14456,13152919111,jessicaellemakeup@gmail.com,{'url': 'https://www.vagaro.com/empowerskinandscalpspallc'}
Ladue Medical Spa,"845 N New Ballas Rd, Suite 105",St. Louis,MO,63141,13147053539,kaci.hale@yahoo.com,{'url': 'https://laduemedspa.com/'}
Metro Medspa,971 BRITTANY PKWY,MANCHESTER,MO,63011,13148425600,inventory@themetromedspa.com,{'url': 'http://themetromedspa.com'}
Glo with Samantha,12977 North Outer Forty,St. Louis,MO,63141,16366755458,Peterson94s@gmail.com,{'url': 'https://www.glowithjeanine.com/'}
Youniquely Golden,"14615 Manchester Road, Suite 103",Ballwin,MO,63011,13144021989,mes35913@gmail.com,{'url': 'https://youniquelygoldenskin.com/'}
West County Plastic Surgeons of Washington University,"1020 N. Mason Rd., Suite 110",St. Louis,MO,63141,13149968800,schaeferl@wustl.edu,{'url': 'https://westcountyplasticsurgeons.wustl.edu/'}
Crawford Cosmetics,331 HURON AVENUE,PORT HURON,MI,48060,18103576079,mgr@crawfordcosmetics.com,{'url': 'http://www.crawfordcosmetics.com'}
American Image Salon & Spa,13385 OLIVE BLVD,CHESTERFIELD,MO,63017,13148785210,amimsalon@gmail.com,{'url': 'https://www.americanimagesalon.com/'}
Omorfia Aesthetics,1716 West Searcy St,Heber Springs,AR,72543,15012502020,hsanders1258@gmail.com,{'url': 'https://omorfiaaesthetics.com/'}
Dellay Aging,"300 West 4th Street, Suite F",Eureka,MO,63025,16365794800,dellayaging@gmail.com,{'url': 'https://www.dellayaging.com/'}
Park Avenue Esthetics,"85 Barnes Road, Ste 108",Wallingford,CT,6492,12037937550,info@parkavenuesthetics.com,{'url': 'https://www.parkavenuesthetics.com/'}
Esthetics By Cati,736 Cayuga Street,Lewiston,NY,14092,17169465842,EstheticsbyCati@gmail.com,{'url': 'http://www.estheticsbycati.com'}
Pure Essence Center for Wellness and Aesthetics,524 Wolcott Road,WOLCOTT,CT,6716,18603021226,paola.pureessence24@gmail.com,{'url': 'https://pureessencect.com'}
CosMedics,401 S LEROY STREET,FENTON,MI,48430,18102852766,JACOBCOSMEDICS@GMAIL.COM,{'url': 'https://cosmedicsmi.com/'}
Muse Med Spa - Chesterton,"501 ALLEN COURT, SUITE 1101",CHESTERTON,IN,46304,12197860923,brittani.muse@gmail.com,{'url': 'http://www.musemedspas.com'}
Monarch Health & Wellness,"503 E Summit St, Ste 3",Crown Point,IN,46307,12192284224,monarch.nwi@yahoo.com,{'url': 'https://monarchhealthandwellness.net/'}
James M Platis Jr MD,315 W 89th Ave,Merrillville,IN,46410,12197951255,kate@cosmedicclinic.com,{'url': 'https://cosmedicclinic.com/'}
Six Sigma Beauty,"316 N MAIN STREET, SUITE 2",SOUTHINGTON,CT,6489,12035286005,TRUCVUU@SIXSIGMABEAUTY.COM,{'url': 'https://sixsigmabeauty.com/'}
Essex Dermatology,"20 SAYBROOK ROAD, ATTENTION: KIM",ESSEX,CT,06426-1401,18607679998,CORIN@ESSEXDERM.COM,{'url': 'https://essexderm.com/'}
Evenflow Aesthetics,"19 STATE STREET, 2ND FLOOR",PITTSFORD,NY,14534,15853094645,victoria@evenflowaesthetics.com,{'url': 'http://www.evenflowaesthetics.com'}
Apr̬s Medi Spa,"6022 MAIN STREET, SUITE B",TANNERSVILLE,NY,12485,19145521699,leahjohnson0502@gmail.com,{'url': 'https://joliemountaintop.com/'}
Pinnacle Dermatology - Bourbonnais,595 WILLIAMS LATHAM SR DRIVE,BOURBONNAIS,IL,60914,18157448554,stephanie.jeffries@pinnacleskin.com,{'url': 'https://www.pinnacleskin.com'}
Graceful Aesthetics,67 NORTH MAIN STREET,ESSEX,CT,6426,18605751106,mwhelen4@gmail.com,{'url': 'http://Gracefulaestheticsct.com'}
Genesis Beauty & Wellness,"3300 Monroe Ave, Ste 345",Rochester,NY,14618,15853819966,angela@newgenesis.com,{'url': 'http://www.newgenesis.com'}
Thrive Health & Wellness,323 N. BURDICK STREET,KALAMAZOO,MI,49007,12698610411,thrivewellness23@gmail.com,{'url': 'http://www.thrivehealthandwellnesskzoo.com'}
Kalamazoo Rejuvenation,"2425 S 11th St., Suite A",KALAMAZOO,MI,49009,12692177947,heather@kalamazoorejuvenation.com,{'url': 'https://kalamazoorejuvenation.com/'}
Sage Aesthetics,"2970 S 9th STREET, SUITE 6",KALAMAZOO,MI,49009,12693866228,SAGEAESTHETICSPA@GMAIL.COM,{'url': 'https://www.sageaesthetics.org/'}
Beam Beauty,"2923 KAVANAUGH BLVD, SUITE C",LITTLE ROCK,AR,72205,15014546365,beambeautylr@gmail.com,{'url': 'https://www.beambeautylr.com/'}
il-LUMA-Nate,"95 ALLENS CREEK ROAD, BLDG 1",ROCHESTER,NY,14618,15855077999,christy.varrenti@gmail.com,{'url': 'http://www.il-luma-nate.com'}
Reverie Skincare Studio,"24 N MAIN STREET, 2ND FLOOR  SUITE 11",FAIRPORT,NY,14450,15858253557,DANIELLE@REVERIESKINCARESTUDIO.COM,{'url': 'https://www.reverieskincarestudio.com/'}
Monroe Medicine- Rochester,2261 MONROE AVENUE,2261 MONROE AVE,NY,14618,16185302857,Maddie@monroemedspa.com,{'url': 'https://www.monroemedspa.com/'}
Radiant Wellness by S&S,"3625 Kavanaugh Blvd, Suite B",Little Rock,AR,72205,15017490405,radiantwellness@gmail.com,{'url': 'https://radiantwellnesslr.com/'}
SIU School of Medicine- Otolaryngology,720 NORTH BOND STREET,SPRINGFIELD,IL,62702,12175458000,oboalogun92@siumed.edu,{'url': 'https://www.siumed.org/'}
BioLiv Functional Wellness,"5201 FOUNTAIN DRIVE, SUITE C",CROWN POINT,IN,46307,12193510443,jamiebumpdnp@gmail.com,{'url': 'https://biolivfunctionalwellness.com/'}
Rose Aesthetics & Wellness,"2525 WEST ILES AVENUE, SUITE C",SPRINGFIELD,IL,62704,12179713269,roseawclinic@gmail.com,{'url': 'https://www.roseawc.com/'}
Belle & Blush - Kavanaugh,"5600 KAVANAUGH BOULEVARD, SUITE 5",LITTLE ROCK,AR,72207,15014482290,ASHTON@BELLEANDBLUSH.COM,{'url': 'https://www.belleandblush.com/'}
Pamper Me Pretty Aesthetics,"5911 H St, Suite C",Little Rock,AR,72205,15013928732,ashleycooperbeauty@gmail.com,{'url': 'https://pampermeprettyaesthetics.com/'}
RSM Aesthetics,"881 N GRANT STREET, SUITE 4A",LITTLE ROCK,AR,72205,15017738225,RACHEL@RSMLR.COM,{'url': 'https://rsmlr.com/'}
Kat Eyes Aesthetics,"6105 FATHER TRIBOU STREET, SUITE 4",LITTLE ROCK,AR,72205,19032418510,kateyesesthetics@gmail.com,{'url': 'https://www.kateyesesthetics.com/'}
LG Aesthetics,106 E PINE STREET,SHERIDAN,AR,72150,18709172360,LGAESTHETICS.AR@GMAIL.COM,{'url': 'https://lgaestheticsar.com/'}
Ayla Aesthetics and Laser,1090 WOLFRUM ROAD,WELDON SPRING,MO,63304,16365443034,info@aylastl.com,{'url': 'https://www.aylastl.com/'}
B3 Healthcare,2131 W White Oaks Dr,Springfield,IL,62704,12175085859,choladaymd@b3healthcare.org,{'url': 'https://www.b3healthcare.org/'}
Redefine Healthcare,3274 WEST ILES AVENUE,SPRINGFIELD,IL,62711,12173674443,matt@redefinehc.com,{'url': 'http://redefinehc.com'}
Mirage Medical Spa,"6629 W LINCOLN HWY, SUITE 1",CROWN POINT,IN,46307,12193148954,miragemedspa@outlook.com,{'url': 'http://www.miragemedspa.com'}
Absolut Aesthetics & Wellness MedSpa,949 CLOCK TOWER DRIVE,SPRINGFIELD,IL,62704,12176793598,admin@aesthetics-wellness.com,{'url': 'https://aesthetics-wellness.com/'}
Skaneateles Med Spa by Paciorek MD,764 W GENESEE STREET ROAD,SKANEATELES,NY,13152,13152550606,mjpmd2@aol.com,{'url': 'https://www.paciorekfacialplasticsurgery.com/'}
Moda Beauty Bar - Schererville,"10221 Calumet Avenue, Suite 103",St. John,IN,46373,13124833473,ericavera@modabeautybar.com,{'url': 'https://www.modabeautybar.com/'}
Injectables by Rebecca,"5291 HIGHWAY N, SUITE 201",SAINT CHARLES,MO,63304,16367343777,injectablesbyrebecca@gmail.com,
Luxe Skin,"12750 S SAGINAW STREET, SUITE 100",GRAND BLANC,MI,48439,18107712660,INFO@LUXESKINWELLNESS.COM,{'url': 'https://luxeskinwellness.com/'}
Lauren Halaris NP,"43 WILLOW POND WAY, SUITE 100",PENFIELD,NY,14526,15854693199,LAURENHALARIS@GMAIL.COM,
Lovely You,259 ALEXANDER STREET,ROCHESTER,NY,14607,15858802332,carlascheiber@gmail.com,{'url': 'https://www.vagaro.com/us03/lovelyyouaesthetics'}
Revive Lifestyle Medicine,"8114 CANTRELL ROAD, SUITE 201",LITTLE ROCK,AR,72227,15017798454,tori@revivelifestylemedicine.com,{'url': 'https://www.revivelifestylemedicine.com/'}
Fingerlakes Medical Aesthetics,7 FENNELL ST,SKANEATELES,NY,13152,13156850247,mary@fingerlakesmd.com,
LC Aesthetics and Wellness,9228 MAUMELLE BLVD,NORTH LITTLE ROCK,AR,72113,15014717337,hannah@lcawellness.com,{'url': 'https://www.lcawellness.com/'}
Ranolph & Holt Plastic Surgery & Med Spa,"2502 E EMPIRE STREET, SUITE C",BLOOMINGTON,IL,61704-3739,13096626772,kbertsche@twincityplasticsurgery.com,{'url': 'https://bloomingtonnormalplasticsurgery.com/'}
CosMedics,11522 S SAGINAW,GRAND BLANC,MI,48439,18106183367,cosmedicsmi@gmail.com,{'url': 'http://cosmedicsmi.com'}
EVOLVE Med Spa,318 E US Hwy 30,Schererville,IN,46375,12192279198,intoevolvemedspa@gmail.com,{'url': 'https://evolvemedspa.myaestheticrecord.com/book/appointments'}
Everglow at The Woman's Clinic,"9601 Baptist Health Dr, Ste 1200",Little Rock,AR,72205,15016644131,lgalloway2611@gmail.com,
SkinbyNina,110 MARINA DRIVE,ROCHESTER,NY,14626,15857493909,ninaresser@yahoo.com,{'url': 'https://skinbynina.com/'}
Cosmetic Skin & Laser Center - East Lansing,1504 E GRAND RIVER AVENUE,EAST LANSING,MI,48823,12313477395,orders.eastlansing@cslcbeauty.com,{'url': 'https://cslcbeauty.com/'}
Central Connecticut Dermatology,"1 Willowbrook Road, Suite 2",Cromwell,CT,6416,18603222222,shahriari@centralctderm.com,{'url': 'https://centralctderm.com/'}
Beautiful Reflections,7 PAUL PARKS DRIVE,SAINT CLAIR,MO,63077,16365750811,wendynschultz@gmail.com,{'url': 'http://BeautifulReflectionsAesthetics.com'}
Kimtox Skin Studio,"1506 Macon Drive, Suite B4",Little Rock,AR,72211,15019109522,kimtoxskinstudio@gmail.com,{'url': 'https://linktr.ee/kimtox'}
Jenna Scott Esthetics,310 W Main St.,New Iberia,LA,70560,13373806076,jennascottesthetics@gmail.com,{'url': 'https://www.jennascottesthetics.com/'}
Radiant Beauty,"1520 E College Ave, Suite Q",Normal,IL,61761,13094515953,radiantbeautyn@gmail.com,{'url': 'https://www.gardnerface.com/'}
Glow Aesthetics and Wellness,23 CHURCH LANE,EAST LYME,CT,6333,19592158550,meggates@yahoo.com,{'url': 'https://www.glowaestheticsct.com/'}
Rebecca Garza Plastic Surgery,"322 US HWY 41, SUITE 103",SCHERERVILLE,IN,46375,12193223131,jeanw@rebeccagarzamd.com,{'url': 'http://www.rebeccagarzamd.com'}
Aqua Body Lab,1219 E SAGINAW STREET,LANSING,MI,48906,15172308437,ADMIN@AQUABODYLAB.COM,{'url': 'https://aquabodylab.com/'}
House of Beauty x KT,"13924 CANTRELL ROAD, SUITE B",LITTLE ROCK,AR,72223,18705407282,houseofbeautyxkt@gmail.com,{'url': 'https://ktaestheticsbeauty.com/'}
L.O. Aesthetics,2001 COOLIDGE ROAD,EAST LANSING,MI,48823,15173370397,SELLIOTT@LOETE.COM,{'url': 'https://www.loeye.com/'}
Skin Haven,"15104 CHENAL PKWY, SUITE 6000",LITTLE ROCK,AR,72211,15017861226,stephanie@skinhavenar.com,{'url': 'https://skinhavenar.com/'}
Victoria Anderson Advanced Aesthetics,130 Birdseye Road,Farmington,CT,6032,18608815541,vickiandersonskin@gmail.com,{'url': 'https://www.vandersonskin.com/'}
Glam Rose Skin,758 RIDGE ROAD,WEBSTER,NY,14580,15857090210,glamrosespa@gmail.com,{'url': 'https://glam-rose-spa.square.site/'}
PeachRx,1133 S STATE ROAD,DAVISON,MI,48423,18772176365,dmagnuson@peachrx.com,{'url': 'https://peachrx.com/'}
Wright Plastic Surgery & Medspa,"1811 RAHLING ROAD, SUITE 100",LITTLE ROCK,AR,72223,15015750088,mandy@drericwright.com,{'url': 'http://drwrightplasticsurgery.com'}
Beck Aesthetics,7447 State Route N,O'FALLON,MO,63368,16367069445,hello@beckaesthetics.com,
Belle & Blush,"17819 CHENAL PARKWAY, SUITE F112",LITTLE ROCK,AR,72223,15014482290,ASHTON@BELLEANDBLUSH.COM,{'url': 'https://www.belleandblush.com/'}
Zubair Cosmetic Gynecology and Medspa,"9410 CALUMET AVENUE, SUITE 104",MUNSTER,IN,46321,12194402505,michelle.zubair.md@gmail.com,{'url': 'https://michellezubairmd.com/'}
Core Aesthetix,"650 UNITED DRIVE, SUITE 210",CONWAY,AR,72032,15015045958,info@coreaesthetix.com,{'url': 'https://coreaesthetix.com/'}
Nova Aesthetics & Medical Wellness,"810 AMITY ROAD, SUITE 201",CONWAY,AR,72032,15012054443,nova.aesthetics@yahoo.com,
Petrungaro Plastic Surgery,"800 MacArthur Blvd, Ste 21",Munster,IN,46321,12192583227,petrungaroplasticsurgery@gmail.com,{'url': 'https://www.petrungaroplasticsurgery.com/'}
Emerge Medspa,8 COMMUNITY PLAZA,SULLIVAN,MO,63080,15732413339,stacyb@emergemedspa.net,
Skin Influenced,729 JOHN GLENN BLVD,WEBSTER,NY,14580,15855767500,jsmiley517@gmail.com,
Bri Skin Health Aesthetics,"2350 MAIN STREET, SUITE 13",ROCKY HILL,CT,6067,18609296279,briskinaesthetics@gmail.com,{'url': 'https://www.briskinhealth.com/'}
Sloan Aesthetics,"408 Office Park Dr, Ste 4",Bryant,AR,72022,16027023253,sloanaesthetics@gmail.com,{'url': 'http://www.sloanaesthetics.co'}
Cultivate Aesthetics,"15851 SOUTH US HIGHWAY 27, BUILDING 30 SUITE 318",LANSING,MI,48906,15174497844,sarahmardigianrn@gmail.com,{'url': 'https://cultivateaesthetics.com/'}
Flawless Med Spa,"2700 N Prickett Rd, Ste 1C",Bryant,AR,72022,15012155313,flawlessmedspaaesthetics@gmail.com,{'url': 'https://www.flawlessmedspa.info/'}
La Vie MedSpa,2967 S Union St,Opelousas,LA,70570,13375949044,heidi@laviemedspa.com,{'url': 'http://laviemedspa.com'}
V/O Med Spa - Canton,"110 ALBANY TPKE, SUITE 905",CANTON,CT,6019,12107766774,canton@viomedspa.com,{'url': 'https://www.viomedspa.com/'}
Farmington Valley Dermatology and Surgery,"30 WEST AVON ROAD, SUITE 3",AVON,CT,6001,18606749900,LTYLER@FVDERM.COM,{'url': 'https://fvderm.com/'}
Elevation Aesthetics,"2180 ADA AVENUE, SUITE 300",CONWAY,AR,72034,15015962887,krobertson@conwayobgyn.com,{'url': 'https://conwayobgyn.com/elevation-med-spa/'}
