code,name,zipcode,zipcode_address,latitude,longitude,contact_email,shippingEmail,billing_phone,contact_phone,billing_street_address_1,billing_city,billing_province,billing_postal_code,billing_country,clinic_street_address_1,clinic_street_address_2,clinic_city,clinic_province,clinic_country,clinic_postal_code,website,is_diamond_provider,reward_tier_name,reward_tier_number,reward_tier_rank,digital_excellence,hide_from_clinic_locator,distance_in_km
S9TMJEBC,Magnolia Dermatology PLLC,12110,"Latham, NY 12110, USA",42.753944,-73.783089,vatracey1@gmail.com,vatracey1@gmail.com,5188753376,5188753376,582 New Loudon Rd,Latham,NY,12110,US,582 New Loudon Rd,,Latham,NY,US,12110,https://magnoliadermny.com/,no,partner,1,6,yes,no,222.8788817197781
EHW7QK5H,"Graceful You Aesthetics, LLC",01201,"Pittsfield, MA 01201, USA",42.463451,-73.300125,gracefulyouaesthetics@gmail.com,gracefulyouaesthetics@gmail.com,4134411405,4134411405,58 Dalton Ave.,Pitsfield,MA,02101,US,58 Dalton Ave,,Pittsfield,MA,US,01201,https://www.gracefulyouaesthetics.com/,no,partner,1,6,yes,no,240.1594027429668
NF8FT669,Eye Care Center of Rome,13440,"Rome, NY 13440, USA",43.221241,-75.457779,romeoptometry@gmail.com,romeoptometry@gmail.com,3153373277,3153373277,1320 Floyd Ave,Rome,NY,13440,US,1320 Floyd Ave,Suite 1,Rome,NY,US,13440,https://eyecarecenterofrome.com/,no,partner,1,6,yes,no,274.5305280623356
3MGQVGYK,Plastic Surgery at Sentava Martha Jefferson,22911,"Charlottesville, VA 22911, USA",38.057411,-78.406975,blgregor@sentara.com,blgregor@sentara.com,4346548920,4346548920,595 Martha Jefferson Drive,Charlottesville ,VA,22911,US,595 Martha Jefferson Drive,Suite 280,Charlottesville,VA,US,22911,https://mjhplasticsurgery.org/,no,partner,1,6,no,no,72.97682802339352
M9UXVLPE,Patterson Eye Clinic Optometrists,23226,"Richmond, VA 23226, USA",37.573559,-77.521812,lillylile@pattersoneyeclinic.com,lillylile@pattersoneyeclinic.com,8042857638,8042857638,5419 Patterson Ave,Richmond,VA,23226,US,5419 Patterson Ave,,Richmond,VA,US,23226,https://linktr.ee/pattersoneye,no,partner,1,6,yes,no,101.36607765236776
S78GVZB5,APlus Lifestyle Wellness & Med Spa,23834,"South Chesterfield, VA 23834, USA",37.291393,-77.389862,info@apluslifestylewellness.com,info@apluslifestylewellness.com,8048058704,8048058704,3660 Boulevard,Colonial Heights,VA,23834,US,3660 Boulevard,Suite E,Colonial Heights,VA,US,23834,https://www.apluslifestylewellness.com/,no,partner,1,6,yes,no,113.059115056022
9I2PE168,Waldron Eyecare,23185,"Williamsburg, VA 23185, USA",37.24242,-76.664375,drwaldron@waldroneyecare.com,drwaldron@waldroneyecare.com,7578823937,7578823937,PO Box 6653,Williamsburg,VA,23188,US,230 Monticello Ave,,Williamsburg,VA,US,23185,,no,no_tier,0,99,no,no,177.40413018733406
UPKQDJJE,Dogwood Primary Care + Medical Aesthetics,28604,"Beech Mountain, NC 28604, USA",36.180134,-81.844292,dr.crawford@dogwoodprimarycare.com,dr.crawford@dogwoodprimarycare.com,8288984585,8288984585,3990 NC Highway 105 South,Sugar Mountain,NC,28604,US,3990 NC highway 105 South,Suite 1,Sugar Mountain,NC,US,28604,,no,partner,1,7,yes,no,295.5013602005177
LSL9D9BQ,Corner Stone Spa Salon LLC,53589,"Stoughton, WI 53589, USA",42.919636,-89.227699,cornerstonespasalon@gmail.com,cornerstonespasalon@gmail.com,6088735542,6088735542,213 S Division St,Stoughton,WI,53589,US,213 S Division St,,Stoughton,WI,US,53589,https://cornerstonespa.com/,no,partner,1,6,yes,no,102.5264047558243
7WmnFcP6,Ageless Beauty,53545,"Janesville, WI 53545, USA",42.732815,-89.027489,agelessbeautyms@gmail.com,agelessbeautyms@gmail.com,6088989995,6088989995,944 bedford dr,Janesville,WI,53546,US,1511 Newport Ave,,Janesville,WI,US,53545,,no,partner,1,6,no,no,118.5339963051644
63eO7rIz,"Huntley Eye Care, L.L.C.",60142,"Huntley, IL 60142, USA",42.176468,-88.450081,huntleyeyecare@gmail.com,huntleyeyecare@gmail.com,8475152030,8475152030,11809 Main St,Huntley,IL,60142,US,11809 Main St,,Huntley,IL,US,60142,https://www.huntley-eyecare.com/,no,no_tier,0,99,yes,no,180.89660100792088
96VNPDJY,"ReEnvision Eye Care, S.C.",60089,"Buffalo Grove, IL 60089, USA",42.168877,-87.962883,kristispier@hotmail.com,kristispier@hotmail.com,3127712007,3127712007,355 W Dundee Rd,Buffalo Grove,IL,60089,US,355 W Dundee Rd,Suite 110,Buffalo Grove,IL,US,60089,http://reenvisioneyecare.com/,no,partner,1,6,no,no,191.767108540166
DG5MYA4N,Center for Applied Aesthetics Inc,60026,"Glenview, IL 60026, USA",42.092171,-87.820587,agakwiat@me.com,agakwiat@me.com,8778340434,8472075107,3633 W Lake Ave,Glenview,IL,60026,US,3633 W Lake Ave,Suite 102,Glenview,IL,US,60026,https://applied-aesthetics.com/,no,partner,1,6,yes,no,203.97759599248477
YcYupyAl,The Skin Care Center Glenview,60026,"Glenview, IL 60026, USA",42.092171,-87.820587,lbalogh@docsdermgroup.com,lbalogh@docsdermgroup.com,17606967885,8479010252,9987 Carver Rd,Cincinnati,OH,45242,US,2251 Compass Road,Suite 105,Glenview,IL,US,60026,http://skincarectr.com/,no,partner,1,6,no,no,203.97759599248477
5AHADCW3,Aesthetics & Longevity Solutions,60016,"Des Plaines, IL 60016, USA",42.048855,-87.88443,jmbapn@gmail.com,jmbapn@gmail.com,7737756105,7737756105,1555 Ellinwood Ave,Des Plaines,IL,60016,US,"1555 Ellinwood Ave, Suite 102",,Des Plaines,IL,US,60016,https://www.medicalaestheticsltd.com/,no,partner,1,6,yes,no,206.53143358077864
U4Z01BB5,"Jeffrey A. Halpern, LTD",60016,"Des Plaines, IL 60016, USA",42.048855,-87.88443,gladis@drjhalpern.com,gladis@drjhalpern.com,8478276300,8478276300,701 Lee S,Des Plaines,IL,60016,US,701 Lee S,Suite 640,Des Plaines ,IL,US,60016,,no,no_tier,0,99,yes,no,206.53143358077864
8M4YJKB6,Bradley Ashpole MD LLC,60143,"Itasca, IL 60143, USA",41.972076,-88.021629,belags@gmail.com,belags@gmail.com,8478848346,8478848346,1333 W Estate Ln ,Lake Forest,IL,60045,US,1107 N Prospect Ave,,Itasca,IL,US,60143,,no,partner,1,6,yes,no,210.9725909131476
Z23JG7DX,RenewMe Med Spa Inc,90015,"Los Angeles, CA 90015, USA",34.039009,-118.267281,laila@renewmespa.com,laila@renewmespa.com,2138663747,2138663747,939 S Hill St #102,Los Angeles,CA,90015,US,939 S Hill Street,#102,Los Angeles,CA,US,90015,https://renewmespa.com/,no,partner,1,6,yes,no,2.877131461953895
WDJGNRQ6,The Aesthetic Collection,91205,"Glendale, CA 91205, USA",34.133736,-118.246819,jordonionp@gmail.com,jordonionp@gmail.com,8182419611,8182419611,240 S Jackson St,Glendale,CA,91205,US,240 S Jackson,Ste 109,Glendale,CA,US,91205,http://www.peterashjian.com,no,partner,1,6,no,no,8.77368965288532
LNUBZU3H,Beauty Religion,90069,"West Hollywood, CA 90069, USA",34.093159,-118.378334,maui@beautyreligion.com,maui@beautyreligion.com,3102996416,3102996416,8701 Santa Monica Blvd,West Hollywood,CA,90069,US,8701 Santa Monica Blvd,,West Hollywood,CA,US,90069,https://beautyreligion.com/,no,partner,1,7,yes,no,13.201644548559118
7R3X28FZ,Dr. Doris,90210,"Beverly Hills, CA 90210, USA",34.077847,-118.397438,info@drdoris.com,info@drdoris.com,3102729988,3102729988,9721 Santa Monica Blvd,Beverly Hills,CA,90210,US,9721 Santa Monica Boulevard,,Beverly Hills,CA,US,90210,https://drdoris.com/,no,partner,1,6,no,no,14.484900508114912
PVUNBH93,"Andrew S. Frankel, M.D.",90212,"Beverly Hills, CA 90212, USA",34.06171,-118.401703,afrankelmd@laskyclinic.com,afrankelmd@laskyclinic.com,3105522173,3105522173,201 S Lasky Dr,Beverly Hills,CA,90212,US,201 S Lasky Drive,,Beverly Hills,CA,US,90212,http://www.laskyclinic.com/,no,partner,1,7,no,no,14.672304285486224
CRLMDNY4,Redox Medical Group (2nd),90212,"Beverly Hills, CA 90212, USA",34.06171,-118.401703,erin@redoxmedicalgroup.com,erin@redoxmedicalgroup.com,3104212707,3104212707,416 W 27th ,Ashtabula,OH,44004,US,9100 Wilshire Blvd,Ste 700W,Beverly Hills,CA,US,90212,,no,partner,1,7,no,no,14.672304285486224
ACWE6QX6,Ava MD Beverly Hills,90212,"Beverly Hills, CA 90212, USA",34.06171,-118.401703,liz@avamd.com,liz@avamd.com,3108282282,3108282282,9915 South Santa Monica Blvd,Beverly Hills,CA,90212,US,9915 South Santa Monica Blvd,,Beverly Hills,CA,US,90212,https://avamd.com/,no,custom,6,2,yes,no,14.672304285486224
CDHPJP63,Assil Gaur Eye Institute,90210,"Beverly Hills, CA 90210, USA",34.103004,-118.410469,accounting@assileye.com,accounting@assileye.com,4246664334,4246664334,"450 N ROXBURY DR,",BEVERLY HILLS,CA,90210,US,"450 N ROXBURY DR,",Fl 3,Beverly Hills,CA,US,90210,https://assileye.com/,no,partner,1,6,yes,no,16.355672893727647
PKB4955U,"Marc Mani, MD",90210,"Beverly Hills, CA 90210, USA",34.103004,-118.410469,reid@marcmani.com,reid@marcmani.com,13102030511,13102030511,9675 Brighton Way #340,Beverly Hills,CA,90210,US,9675 Brighton Way,#340,Beverly Hills,CA,US,90210,http://marcmani.com/,no,partner,1,6,yes,no,16.355672893727647
CFNQSQSF,Beverly Hills Vision Group ,90210,"Beverly Hills, CA 90210, USA",34.103004,-118.410469,drlau@beverlyhillsvisiongroup.com,drlau@beverlyhillsvisiongroup.com,3105702508,3105702508,435 N Roxbury Dr,Beverly Hills,CA,90210,US,435 N Roxbury Dr,Ste 310,Beverly Hills,CA,US,90210,https://www.beverlyhillsvisiongroup.com/,no,partner,1,6,yes,no,16.355672893727647
2GBD7936,Gr8Skin Medspa,90064,"Los Angeles, CA 90064, USA",34.038666,-118.42215,staff@gr8skinmedspa.com,staff@gr8skinmedspa.com,3102682288,3102682288,11613 W Pico Blvd,Los Angeles,CA,90064,US,11613 W Pico Blvd,,Los Angeles,CA,US,90064,https://www.gr8skinmedspa.com/,no,partner,1,6,yes,no,16.636936852249438
3ZP9TA9S,Clarity Advanced Optometry,91007,"Arcadia, CA 91007, USA",34.121696,-118.047882,tinachiouod@gmail.com,tinachiouOD@gmail.com,6264452717,6264452717,400 S Baldwin Ave,Arcadia,CA,91007,US,400 S Baldwin Ave,Spc A2,Arcadia,CA,US,91007,https://www.clarityadvancedoptometry.com/?noamp,no,partner,1,6,yes,no,19.412045466881644
LHLGSLPR,Ava MD SM,90404,"Santa Monica, CA 90404, USA",34.028751,-118.471794,melissa@avamd.com,melissa@avamd.com,3108282282,3108282282,2021 Santa Monica Blvd,Santa Monica,CA,90404,US,2021 Santa Monica Blvd,Unit 600,Santa Monica,CA,US,90404,https://avamd.com/,no,partner,1,6,yes,no,21.313163021445398
43RW5K93,LA Skincare Center,90245,"El Segundo, CA 90245, USA",33.915009,-118.404625,raisahoward@gmail.com,raisahoward@gmail.com,3104149761,3104149761,2284 E Maple Ave,El Segundo,CA,90245,US,2284 E Maple Ave,,El Segundo,CA,US,90245,https://www.laskincarecenter.com/,no,partner,1,6,no,no,21.564795431552582
JT295NGW,"Soleil Services, Inc.",90291,"Venice, CA 90291, USA",33.996216,-118.46888,john@thejungle.biz,john@thejungle.biz,3104023263,3104023263,3014 Pacific Ave,Venice,CA,90291,US,3014 Pacific Ave,,Venice,CA,US,90291,,no,partner,1,6,no,no,21.846798965122005
BSXAHAUY,Advance Dermatology and Laser,90292,"Marina Del Rey, CA 90292, USA",33.96843,-118.457199,info@drpatellaser.com,info@drpatellaser.com,9542377090,2064024797,4000 HOLLYWOOD BLVD,Hollywood,FL,33021,US,4560 Admiralty Way,Suite 101,Marina del Rey,CA,US,90292,http://drpatellaser.com,no,no_tier,0,99,no,no,21.98993145884509
BWUUVLES,Skin Lab,90266,"Manhattan Beach, CA 90266, USA",33.890839,-118.398781,joshua@skinlabusa.com,joshua@skinlabusa.com,3109944669,3109944669,500 S Sepulveda Blvd Suite 207,Manhattan Beach,CA,90266,US,500 S Sepulveda Blvd Suite 207,,Manhattan Beach,CA,US,90266,https://skinlabusa.com/collections/all?sort_by=title-ascending,no,bronze,2,5,no,no,23.24077373890165
TBJ4EXDJ,Glow Haus,90278,"Redondo Beach, CA 90278, USA",33.865913,-118.375412,cindym80@sbcglobal.net,Cindym80@sbcglobal.net,3109469318,3109469318,1426 Aviation Blvd. Suite 103B,Redondo Beach,CA,90278,US,1426 Aviation Blvd. Suite 103B,,Redondo Beach,CA,US,90278,https://glowhausla.com/,no,bronze,2,5,no,no,24.322317139992503
PJBSMRM7,Airia Comprehensive Dermatology,60661,"Chicago, IL 60661, USA",41.881927,-87.644547,lisa@drkiracofe.com,lisa@drkiracofe.com,8477660829,8477660829,618 W Fulton,"Chicago,",IL,60661,US,618 W Fulton St,,Chicago,IL,US,60661,https://airiadermatology.com/,no,partner,1,6,no,no,1.0172486941454084
VYYUW575,BIAN,60654,"Chicago, IL 60654, USA",41.892914,-87.63591,leah@livebian.com,samantha@livebian.com,3122596627,3122596627,600 W Chicago Ave,Chicago,IL,60654,US,600 W Chicago Ave,,Chicago,IL,US,60654,,no,bronze,2,5,no,no,1.1134167030197089
68PZWTD4,Shot Bar Chicago LLC,60614,"Chicago, IL 60614, USA",41.920345,-87.643311,Lindsey@shotbar.net,Lindsey@shotbar.net,7739489222,7739489222,2444 n clark st,Chicago,IL,60614,US,2444 N Clark Street,,Chicago,IL,US,60614,https://shotbar.net/,no,partner,1,6,no,no,4.222694042290458
44A5EB2P,Illari Aesthetics,60622,"Chicago, IL 60622, USA",41.90131,-87.68277,info@illariaesthetics.com,info@illariaesthetics.com,7732273303,7732273303,1509 W Western Ave,Chicago,IL,60622,US,1509 N Western Avenue,Unit A,Chicago,IL,US,60622,https://illariaesthetics.com/about,no,partner,1,6,yes,no,4.628608985433295
4XVW5RHP,"Family Medical Care, LTD",60301,"Oak Park, IL 60301, USA",41.888062,-87.797852,tracy.briones@familymedicalcareltd.com,tracy.briones@familymedicalcareltd.com,7083830400,7083830400,965 Lake Street,Oak Park,IL,60301,US,965 Lake St,,Oak Park,IL,US,60301,,no,partner,1,6,yes,no,13.707867866056372
T8YRSBVG,Ivory Wellness,60305,"River Forest, IL 60305, USA",41.894077,-87.820587,ivorywellnesspllc@gmail.com,ivorywellnesspllc@gmail.com,+17087249255,+17087249255,7329 North Ave,River Forest,IL,60305,US,400 Lathrop Ave,,River Forest,IL,US,60305,https://ivorywellness.com/,no,partner,1,7,no,no,15.62523960056273
YSL5LQ45,FadeAway Medical Esthetics,60631,"Chicago, IL 60631, USA",41.993031,-87.810753,fadeawaymedical@gmail.com,fadeawaymedical@gmail.com,7735802590,7735802590,7227 N Oleander,Chicago,IL,60631,US,6549 N Northwest Hwy,,Chicago,IL,US,60631,,no,partner,1,6,no,no,19.14863754669781
37T000Y7,Midwest Center for Dentistry and Implants,60106,"Bensenville, IL 60106, USA",41.950882,-87.943283,drpatel@midwestoralcare.com,drpatel@midwestoralcare.com,6307660115,6307660115,545 S. York Road,Bensenville,IL,60106,US,545 S. York Road,Suite 200,Bensenville,IL,US,60106,www.midwestoralcare.com,no,no_tier,0,99,no,no,26.800610341330994
8W92T58Q,The Skin Renewal Center,77006,"Houston, TX 77006, USA",29.743151,-95.388718,doc@theskinrenewalcenter.com,doc@theskinrenewalcenter.com,7135330800,7135330800,1512 W Alabama St,Houston,TX,77006,US,1512 W Alabama Street,,Houston,TX,US,77006,https://www.theskinrenewalcenter.com/,no,partner,1,6,no,no,2.601718839958043
RLQKEJMM,Max Results MedSpa,77007,"195 Yale, Houston, 77007, TX, US",29.774969,-95.400337,labountylisa@yahoo.com,labountylisa@yahoo.com,,,195 Yale,Houston,TX,77007,US,195 Yale,,Houston,TX,US,77007,https://www.maxresultsmed.com/,no,partner,1,6,yes,no,3.354693726118673
2U5X3GQK,Mederna Aesthetic Medicine,77007,"Houston, TX 77007, USA",29.776506,-95.420135,mdhealthllc@outlook.com,mdhealthllc@outlook.com,8322720401,8322720401,5225 katy freeway,Houston,TX,77007,US,5225 katy freeway,Suite 245,Houston,TX,US,77007,,no,partner,1,6,no,no,5.162498836738085
QPBYGJH8,Kai Spa,77027,"Houston, TX 77027, USA",29.740582,-95.451569,Skinbyjahan@gmail.com,Skinbyjahan@gmail.com,7138771074,7138771074,6577 Bayou Glen Rd,Houston,TX,77057,US,3601 Westheimer Rd,Unit E,Houston,TX,US,77027,https://www.kai-spa.com/,no,gold,4,3,yes,no,8.157162630573167
PUN28WYQ,Therapy Hair Studio,77027,"Houston, TX 77027, USA",29.740582,-95.451569,therapyhairstudio@live.com,TherapyHairStudio@live.com,7133554247,7133554247,2727 Saint St,Houston,TX,77027,US,2727 Saint St,,Huston,TX,US,77027,https://www.therapyhairstudio.com/,no,bronze,2,5,yes,no,8.157162630573167
7KW5DMTM,"Queen Aesthetics, LLC",77024,"Houston, TX 77024, USA",29.772614,-95.514496,info@queenaesthetics.net,info@queenaesthetics.net,8324264489,8324264489,333 W loop N,Houston,TX,77024,US,333 W loop N,440,Houston,TX,US,77024,https://www.queenaesthetics.net/,no,partner,1,7,no,no,14.006069477718336
FGPVQCG2,Carolina Pintos Therapy,77079,"Houston, TX 77079, USA",29.78019,-95.609001,mirandahomero@gmail.com,mirandahomero@gmail.com,7134744774,7134744774,11777 katy freeway,Houston,TX,77079,US,11777A Katy Fwy,Suite 260,Houston,TX,US,77079,https://carolinapintos.com/,no,partner,1,6,yes,no,23.165822432230343
YMTMUP8E,Sweet Magnolias Med Spa,77084,"Houston, TX 77084, USA",29.829651,-95.666832,Sweetmagnoliasmedspa@gmail.com,Sweetmagnoliasmedspa@gmail.com,9563071334,9563071334,6810 Strathmore Place Ct,Katy,TX,77449,US,4654 Hwy 6 N,Suite 207,Houston,TX,US,77084,,no,partner,1,6,no,no,29.65907813438617
8CYEXYAK,Illume Aesthetics,77095,"Houston, TX 77095, USA",29.910831,-95.656311,kala@illume-aesthetics.com,Kala@illume-aesthetics.com,5414105289,3462760209,18626 Courteous Way,Cypress,TX,77433,US,12251 Queenston Blvd,Suite 2,Houston,TX,US,77095,https://illume-aesthetics.com/,no,partner,1,6,no,no,32.296855734640886
4YK22RWV,B&B Laser Spa,77433,"18420 FM 529 Rd, Suite 300, Cypress, 77433, TX, US",29.880196,-95.689934,bblaserspa99@gmail.com,bblaserspa99@gmail.com,,,18420 FM 529 Rd,Cypress,TX,77433,US,18420 FM 529 Rd,Suite 300,Cypress,TX,US,77433,,no,partner,1,6,no,no,33.62071573160726
ZFCXNE7Q,Refine Skin Spa,77379,"Klein, TX 77379, USA",30.031427,-95.530235,stephanie.mouser@refineskinspatx.com,stephanie.mouser@refineskinspatx.com,2818387509,2818387509,20003 Lobelia Manor Ct,Spring,TX,77379,US,20003 Lobelia Manor Ct,,Spring,TX,US,77379,https://www.refineskinspatx.com/,no,bronze,3,5,yes,no,33.89179425324955
IcIn9rmm,Ayur Aesthetics PLLC,77459,"Missouri City, TX 77459, USA",29.477308,-95.530235,ayuraesthetics@outlook.com,ayuraesthetics@outlook.com,8325206816,8325206816,7022 Baitland Drive,Missouri City,TX,77459,US,7070 Knight Ct,Suite 1702,Missouri City,TX,US,77459,,no,partner,1,6,no,no,35.0457733367641
RZCUCTJC,"Medspa At Villagio, LLC",77450,"Park Row, TX 77450, USA",29.745703,-95.740517,medspaatvillagio@gmail.com,medspaatvillagio@gmail.com,2813472566,2813472566,22764 Westheimer Pkwy,Katy,TX,77450,US,22764 Westheimer Pkwy,Suite 690,Katy,TX,US,77450,https://medspaatvillagio.com/,no,partner,1,6,yes,no,35.79330404436009
FeRZbvsb,Eyesthetics,77433,"Cypress, TX 77433, USA",29.964373,-95.751045,drc@cypressoptique.com,drc@cypressoptique.com,2819428520,2819428520,10920 Fry Rd,Cypress,TX,77433,US,10920 Fry Rd,Ste 550,Cypress,TX,US,77433,http://www.cypressoptique.com/,no,partner,1,6,yes,no,43.19042265277895
B4SD8X5V,Arhez Wellness,77494,"Park Row, TX 77494, USA",29.742025,-95.824837,arhezwellness@gmail.com,arhezwellness@gmail.com,8323723161,8323723161,23960 Katy Freeway,Katy,TX,77494,US,23960 Katy Fwy,Suite 320,Katy,TX,US,77494,http://www.arhezwellness.com/,no,partner,1,6,no,no,43.94420612557586
U3TG6DAZ,Glowing Expressions,85014,"Phoenix, AZ 85014, USA",33.508331,-112.05658,janlg2000@hotmail.com,janlg2000@hotmail.com,4808610568,4808610568,1530 E Maryland Ave #8,Phoenix,AZ,85014,US,1530 E Maryland Ave #8,,Phoenix,AZ,US,85014,,no,partner,1,6,no,no,6.838065333962714
H8WMA5EH,"Rise Aesthetics, LLC.",85014,"Phoenix, AZ 85014, USA",33.508331,-112.05658,jamie.thenp@gmail.com,jamie.thenp@gmail.com,8053410917,8053410917,18309 N 28th PL,Phoenix,AZ,85032,US,5333 N 7th St,c-223,Phoenix,AZ,US,85014,https://riseaesthetics.co/,no,partner,1,6,yes,no,6.838065333962714
GY88QPS2,Eye Love Smiles Eye & Dental Care,85301,"Glendale, AZ 85301, USA",33.534924,-112.184753,kathyvuod@gmail.com,kathyvuod@gmail.com,6234146476,6234146476,11851 N 51st Ave,Glendale,AZ,85304,US,11851 N 51st Ave,Ste 120A,Glendale,AZ,US,85301,http://www.eyelovesmiles.com/,no,partner,1,6,no,no,14.179305798218463
DETRB7P4,Suzanne Morris PLLC,85044,"Phoenix, AZ 85044, USA",33.321114,-111.988022,suzannem.np@gmail.com,suzannem.np@gmail.com,5202529576,5202529576,3941 E Chandler Blvd 105,Phoenix,AZ,85048,US,4802 E Ray Rd,Suite 23-264,Phoenix,AZ,US,85044,https://rewindaz.com/,no,partner,1,6,yes,no,16.173583126767237
RCCEB999,Touch and Glow Med Spa,85306,"Glendale, AZ 85306, USA",33.62228,-112.172829,wendybeltran@touchandglowskincare.com,wendybeltran@touchandglowskincare.com,6025629800,6025629800,5620 West Thunderbird Rd,Glendale,AZ,85306,US,5620 West Thunderbird Rd,Suite D3,Glendale,AZ,US,85306,http://touchandglowskincare.com,no,partner,1,6,no,no,21.46311127607037
XKXVDCQ7,Phoenix Natural Family Medicine,85224,"Chandler, AZ 85224, USA",33.326031,-111.874748,sarahprestonhesler@gmail.com,sarahprestonhesler@gmail.com,4806489710,4806489710,312 N Alma School Rd,Chandler,AZ,85224,US,312 N Alma School Rd,Suite 17,Chancler,AZ,US,85224,,no,partner,1,7,no,no,22.84923862352429
Q9ZXC36S,Desert Reign Medspa,85340,"Litchfield Park, AZ 85340, USA",33.509907,-112.345695,dr.b@desertreignmedspa.com,dr.b@desertreignmedspa.com,6232328052,6232328052,13000 W Indian School Rd,Litchfield Park,AZ,85340,US,13000 W Indian School Road,Suite A2,Litchfield Park,AZ,US,85340,,no,partner,1,6,yes,no,26.24327633715709
SMFSE44W,You're Beautiful Aesthetics,85308,"Glendale, AZ 85308, USA",33.664516,-112.202637,yourebeautifulaesthetics@gmail.com,jentilton79@gmail.com,6233636563,4808091070,6524 W Honeysuckle Dr,Phoenix,AZ,85083-1806,US,6320 W Union Hills,B1500,Glendale,AZ,US,85308,http://yourebeautifulaesthetics.com,no,partner,1,6,yes,no,26.895326109139816
ZJPBXTKX,Palo Aesthetics & Wellness,85308,"Glendale, AZ 85308, USA",33.664516,-112.202637,haleigh@paloaesthetics.com,haleigh@paloaesthetics.com,6026176578,6026176578,3138 W Waltann Ln,Phoenix,AZ,85053,US,19805 N 51st Ave,Suite 43,Glendale,AZ,US,85308,https://paloaesthetics.com/,no,partner,1,6,yes,no,26.895326109139816
